LV1,SPVolt,Mode,Kp,Ki,Kd,Output,Date
98.51,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:16:42.078367
98.98,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:16:43.078425
98.98,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:16:44.078482
99.52,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:16:45.078539
99.52,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:16:46.080596
99.65,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:16:47.081654
99.65,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:16:48.078711
99.61,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:16:49.078768
99.61,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:16:50.078825
99.44,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:16:51.077882
99.44,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:16:52.085940
99.19,100.00,1,0.005000,0.000400,0.000500,592,2022-04-12 10:16:53.077997
99.19,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:16:54.081054
98.91,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:16:55.079111
98.91,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:16:56.080168
99.00,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:16:57.078225
99.00,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:16:58.078283
99.07,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:16:59.078340
99.07,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:00.078397
99.33,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:01.078454
99.33,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:02.079511
99.56,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:03.078569
99.56,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:04.086626
99.90,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:05.080683
99.90,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:17:06.077740
