LV1,SPVolt,Mode,Kp,Ki,Kd,Output,Date
99.30,100.00,1,0.005000,0.000400,0.000500,586,2022-05-18 10:45:06.806828
99.19,100.00,1,0.005000,0.000400,0.000500,586,2022-05-18 10:45:08.007897
99.12,100.00,1,0.005000,0.000400,0.000500,586,2022-05-18 10:45:08.808943
99.00,100.00,1,0.005000,0.000400,0.000500,586,2022-05-18 10:45:10.019012
98.92,100.00,1,0.005000,0.000400,0.000500,586,2022-05-18 10:45:11.007068
98.87,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:12.008126
98.85,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:13.008183
98.82,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:13.809229
98.88,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:15.008297
98.92,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:16.008354
99.11,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:17.007412
99.27,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:18.008469
99.35,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:19.007526
99.49,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:20.007583
99.64,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:20.807629
99.73,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:45:21.811686
99.88,100.00,1,0.005000,0.000400,0.000500,586,2022-05-18 10:45:23.006755
100.02,100.00,1,0.005000,0.000400,0.000500,586,2022-05-18 10:45:24.006812
100.11,100.00,1,0.005000,0.000400,0.000500,586,2022-05-18 10:45:25.007869
100.11,100.00,1,0.005000,0.000400,0.000500,586,2022-05-18 10:45:25.808915
100.08,100.00,1,0.005000,0.000400,0.000500,586,2022-05-18 10:45:27.006984
99.95,100.00,1,0.005000,0.000400,0.000500,586,2022-05-18 10:45:28.008041
99.77,100.00,1,0.005000,0.000400,0.000500,586,2022-05-18 10:45:29.008098
