LV1,SPVolt,Mode,Kp,Ki,Kd,Output,Date
99.98,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:07.458562
100.09,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:08.432618
100.10,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:09.427675
100.06,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:10.629743
100.06,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:11.628800
99.99,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:12.632858
100.00,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:13.632915
99.96,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:14.426961
99.98,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:15.628029
99.92,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:16.629086
99.97,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:22:17.627144
99.99,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:18.434190
99.98,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:19.632258
100.12,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:20.433304
100.17,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:21.433361
100.24,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:22.629430
100.30,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:23.627487
100.35,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:24.630544
100.39,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:25.428590
100.36,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:26.437647
100.34,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:27.633716
100.31,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:28.427761
100.29,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:29.628830
100.20,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:30.628887
100.19,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:31.628944
100.16,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:32.629002
100.06,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:33.629059
100.06,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:34.629116
100.03,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:35.628173
100.02,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:36.630230
100.04,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:37.628288
100.07,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:38.428333
100.09,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:39.628402
100.06,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:40.429448
100.09,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:41.624516
100.07,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:42.628574
99.92,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:43.428619
99.78,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:44.428677
99.74,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:45.627745
99.63,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:46.437791
99.50,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:22:47.627859
99.43,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:22:48.426905
99.42,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:22:49.427962
99.52,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:22:51.221065
99.70,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:22:52.221122
100.01,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:53.221179
100.30,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:54.220237
100.64,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:55.221294
100.91,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:56.221351
101.02,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:57.220408
101.11,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:58.220465
101.18,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:22:59.220523
101.24,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:00.222580
101.36,100.00,1,0.005000,0.000400,0.000500,570,2022-06-13 11:23:01.220637
101.49,100.00,1,0.005000,0.000400,0.000500,570,2022-06-13 11:23:02.220694
101.53,100.00,1,0.005000,0.000400,0.000500,570,2022-06-13 11:23:03.220751
101.62,100.00,1,0.005000,0.000400,0.000500,570,2022-06-13 11:23:04.220809
101.66,100.00,1,0.005000,0.000400,0.000500,570,2022-06-13 11:23:05.220866
101.62,100.00,1,0.005000,0.000400,0.000500,570,2022-06-13 11:23:06.220923
101.62,100.00,1,0.005000,0.000400,0.000500,570,2022-06-13 11:23:07.220980
101.24,100.00,1,0.005000,0.000400,0.000500,570,2022-06-13 11:23:08.224038
100.95,100.00,1,0.005000,0.000400,0.000500,570,2022-06-13 11:23:09.220094
100.59,100.00,1,0.005000,0.000400,0.000500,570,2022-06-13 11:23:10.221152
100.20,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:11.220209
99.92,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:12.220266
99.69,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:13.225324
99.49,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:14.220380
99.39,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:15.220438
99.23,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:16.220495
99.24,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:17.221552
99.19,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:18.220609
99.18,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:19.220666
99.10,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:20.220724
99.07,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:21.220781
98.94,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:22.219838
98.94,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:23.219895
98.73,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:23:24.219952
98.63,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:23:25.220010
98.65,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:23:26.220067
98.65,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:23:27.220124
98.65,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:23:28.220181
98.77,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:23:29.220238
98.87,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:23:30.221296
98.97,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:23:31.220353
99.11,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:23:32.220410
99.27,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:23:33.220467
99.49,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:23:34.221524
99.79,100.00,1,0.005000,0.000400,0.000500,564,2022-06-13 11:23:35.219582
99.98,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:36.219639
100.28,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:37.219696
100.50,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:38.220753
100.72,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:39.220810
100.95,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:40.221868
101.00,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:41.219925
101.00,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:42.219982
100.94,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:43.220039
100.81,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:44.220096
100.73,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:45.220154
100.66,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:46.220211
100.59,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:23:47.220268
