LV1,SPVolt,Output,Date
99.66,100.00,573,2022-08-02 17:55:32.311441
99.66,100.00,573,2022-08-02 17:55:33.301498
99.73,100.00,573,2022-08-02 17:55:34.311555
99.77,100.00,573,2022-08-02 17:55:35.314613
99.80,100.00,573,2022-08-02 17:55:36.301669
99.66,100.00,573,2022-08-02 17:55:37.428734
99.66,100.00,573,2022-08-02 17:55:38.316785
99.65,100.00,573,2022-08-02 17:55:39.317842
99.64,100.00,573,2022-08-02 17:55:40.310899
99.66,100.00,573,2022-08-02 17:55:41.316956
99.62,100.00,573,2022-08-02 17:55:42.309013
99.62,100.00,573,2022-08-02 17:55:43.319071
99.62,100.00,573,2022-08-02 17:55:44.316128
99.60,100.00,573,2022-08-02 17:55:45.306184
99.45,100.00,573,2022-08-02 17:55:46.482252
99.35,100.00,573,2022-08-02 17:55:47.306299
99.25,100.00,570,2022-08-02 17:55:48.306356
99.21,100.00,570,2022-08-02 17:55:49.306413
99.08,100.00,570,2022-08-02 17:55:50.306470
98.99,100.00,570,2022-08-02 17:55:51.317528
98.90,100.00,570,2022-08-02 17:55:52.318585
98.80,100.00,570,2022-08-02 17:55:53.301642
98.78,100.00,570,2022-08-02 17:55:54.313700
98.78,100.00,570,2022-08-02 17:55:55.322757
98.72,100.00,570,2022-08-02 17:55:56.310814
98.62,100.00,570,2022-08-02 17:55:57.316871
98.50,100.00,570,2022-08-02 17:55:58.300928
98.50,100.00,570,2022-08-02 17:55:59.310985
98.50,100.00,570,2022-08-02 17:56:00.301042
98.45,100.00,567,2022-08-02 17:56:01.301099
98.53,100.00,567,2022-08-02 17:56:02.306157
98.77,100.00,567,2022-08-02 17:56:03.311214
98.89,100.00,570,2022-08-02 17:56:04.301271
98.89,100.00,567,2022-08-02 17:56:05.311329
99.17,100.00,570,2022-08-02 17:56:06.301385
99.41,100.00,570,2022-08-02 17:56:07.301442
99.62,100.00,570,2022-08-02 17:56:08.306500
99.98,100.00,570,2022-08-02 17:56:09.310557
100.10,100.00,570,2022-08-02 17:56:10.315615
100.19,100.00,570,2022-08-02 17:56:11.319672
100.30,100.00,570,2022-08-02 17:56:12.315729
100.31,100.00,570,2022-08-02 17:56:13.315786
100.36,100.00,570,2022-08-02 17:56:14.302843
100.36,100.00,570,2022-08-02 17:56:15.305900
100.46,100.00,570,2022-08-02 17:56:16.305957
100.63,100.00,570,2022-08-02 17:56:17.306015
100.68,100.00,570,2022-08-02 17:56:18.311072
100.72,100.00,570,2022-08-02 17:56:19.301129
100.70,100.00,570,2022-08-02 17:56:20.303186
100.70,100.00,573,2022-08-02 17:56:21.316244
100.70,100.00,573,2022-08-02 17:56:22.300300
100.75,100.00,573,2022-08-02 17:56:23.301358
100.80,100.00,573,2022-08-02 17:56:24.311415
100.72,100.00,573,2022-08-02 17:56:25.300472
100.66,100.00,573,2022-08-02 17:56:26.310530
100.60,100.00,573,2022-08-02 17:56:27.305587
100.60,100.00,573,2022-08-02 17:56:28.310644
100.35,100.00,573,2022-08-02 17:56:29.300701
100.22,100.00,570,2022-08-02 17:56:30.310758
100.22,100.00,570,2022-08-02 17:56:31.300815
99.93,100.00,570,2022-08-02 17:56:32.305873
99.73,100.00,570,2022-08-02 17:56:33.308930
99.60,100.00,570,2022-08-02 17:56:34.305987
99.53,100.00,570,2022-08-02 17:56:35.344046
99.59,100.00,570,2022-08-02 17:56:36.488112
99.67,100.00,570,2022-08-02 17:56:37.312159
99.67,100.00,570,2022-08-02 17:56:38.305216
99.94,100.00,570,2022-08-02 17:56:39.305273
100.07,100.00,570,2022-08-02 17:56:40.305330
100.15,100.00,570,2022-08-02 17:56:41.305387
100.20,100.00,570,2022-08-02 17:56:42.305444
100.30,100.00,570,2022-08-02 17:56:43.315502
100.33,100.00,573,2022-08-02 17:56:44.311559
100.42,100.00,573,2022-08-02 17:56:45.305616
100.42,100.00,573,2022-08-02 17:56:46.305673
100.53,100.00,573,2022-08-02 17:56:47.300730
100.61,100.00,573,2022-08-02 17:56:48.301787
100.70,100.00,573,2022-08-02 17:56:49.314845
100.65,100.00,573,2022-08-02 17:56:50.302902
100.65,100.00,573,2022-08-02 17:56:51.299959
100.68,100.00,573,2022-08-02 17:56:52.311017
100.68,100.00,573,2022-08-02 17:56:53.300073
100.69,100.00,573,2022-08-02 17:56:54.306131
100.71,100.00,573,2022-08-02 17:56:55.305188
100.79,100.00,573,2022-08-02 17:56:56.310246
100.83,100.00,573,2022-08-02 17:56:57.300302
100.86,100.00,573,2022-08-02 17:56:58.305360
100.84,100.00,573,2022-08-02 17:56:59.300417
100.80,100.00,573,2022-08-02 17:57:00.315475
100.78,100.00,573,2022-08-02 17:57:01.300531
100.78,100.00,573,2022-08-02 17:57:02.315589
100.78,100.00,573,2022-08-02 17:57:03.314646
100.70,100.00,573,2022-08-02 17:57:04.314703
100.69,100.00,573,2022-08-02 17:57:05.316761
100.66,100.00,573,2022-08-02 17:57:06.304817
100.54,100.00,573,2022-08-02 17:57:07.312875
100.54,100.00,573,2022-08-02 17:57:08.304932
100.54,100.00,573,2022-08-02 17:57:09.314989
100.57,100.00,573,2022-08-02 17:57:10.300046
100.47,100.00,573,2022-08-02 17:57:11.305103
100.43,100.00,573,2022-08-02 17:57:12.305160
100.34,100.00,573,2022-08-02 17:57:13.310218
100.33,100.00,573,2022-08-02 17:57:14.310275
100.37,100.00,573,2022-08-02 17:57:15.305332
100.37,100.00,573,2022-08-02 17:57:16.311390
100.32,100.00,573,2022-08-02 17:57:17.305446
100.26,100.00,573,2022-08-02 17:57:18.305504
100.26,100.00,573,2022-08-02 17:57:19.300560
100.19,100.00,573,2022-08-02 17:57:20.299618
99.97,100.00,573,2022-08-02 17:57:21.299675
99.97,100.00,573,2022-08-02 17:57:22.304732
99.95,100.00,573,2022-08-02 17:57:23.314790
99.94,100.00,573,2022-08-02 17:57:24.299846
99.94,100.00,573,2022-08-02 17:57:25.309904
100.01,100.00,573,2022-08-02 17:57:26.304961
100.02,100.00,573,2022-08-02 17:57:27.305018
100.02,100.00,573,2022-08-02 17:57:28.300075
100.13,100.00,573,2022-08-02 17:57:29.305133
100.24,100.00,573,2022-08-02 17:57:30.305190
100.32,100.00,573,2022-08-02 17:57:31.300247
100.51,100.00,573,2022-08-02 17:57:32.305304
100.62,100.00,576,2022-08-02 17:57:33.304361
100.77,100.00,576,2022-08-02 17:57:34.299418
100.77,100.00,576,2022-08-02 17:57:35.299476
100.89,100.00,576,2022-08-02 17:57:36.305533
100.93,100.00,576,2022-08-02 17:57:37.299590
100.90,100.00,576,2022-08-02 17:57:38.304647
100.64,100.00,576,2022-08-02 17:57:39.314705
100.49,100.00,576,2022-08-02 17:57:40.320763
100.32,100.00,576,2022-08-02 17:57:41.311819
100.13,100.00,576,2022-08-02 17:57:42.314877
99.86,100.00,573,2022-08-02 17:57:43.299933
99.60,100.00,573,2022-08-02 17:57:44.309991
99.37,100.00,573,2022-08-02 17:57:45.300048
99.37,100.00,573,2022-08-02 17:57:46.300105
99.03,100.00,573,2022-08-02 17:57:47.304162
98.89,100.00,573,2022-08-02 17:57:48.299219
98.73,100.00,573,2022-08-02 17:57:49.315277
98.63,100.00,573,2022-08-02 17:57:50.305334
98.63,100.00,570,2022-08-02 17:57:51.299391
98.63,100.00,570,2022-08-02 17:57:52.310449
98.48,100.00,570,2022-08-02 17:57:53.299505
98.39,100.00,570,2022-08-02 17:57:54.299562
98.40,100.00,570,2022-08-02 17:57:55.299620
98.50,100.00,570,2022-08-02 17:57:56.304677
98.50,100.00,570,2022-08-02 17:57:57.299734
98.63,100.00,570,2022-08-02 17:57:58.301791
98.82,100.00,570,2022-08-02 17:57:59.299848
99.02,100.00,570,2022-08-02 17:58:00.309906
99.51,100.00,570,2022-08-02 17:58:01.303963
99.67,100.00,570,2022-08-02 17:58:02.305020
99.79,100.00,573,2022-08-02 17:58:03.304077
99.92,100.00,573,2022-08-02 17:58:04.304135
100.02,100.00,573,2022-08-02 17:58:05.314192
100.02,100.00,573,2022-08-02 17:58:06.309249
100.02,100.00,573,2022-08-02 17:58:07.309306
99.93,100.00,573,2022-08-02 17:58:08.299363
99.76,100.00,570,2022-08-02 17:58:09.299420
99.54,100.00,570,2022-08-02 17:58:10.299477
99.30,100.00,570,2022-08-02 17:58:11.316536
99.16,100.00,570,2022-08-02 17:58:12.299592
99.02,100.00,570,2022-08-02 17:58:13.299649
98.93,100.00,570,2022-08-02 17:58:14.303706
98.93,100.00,570,2022-08-02 17:58:15.315764
98.91,100.00,570,2022-08-02 17:58:16.298821
98.91,100.00,570,2022-08-02 17:58:17.304878
98.78,100.00,570,2022-08-02 17:58:18.298935
98.68,100.00,570,2022-08-02 17:58:19.309993
98.62,100.00,567,2022-08-02 17:58:20.299049
98.60,100.00,567,2022-08-02 17:58:21.309107
98.54,100.00,567,2022-08-02 17:58:22.309164
98.57,100.00,567,2022-08-02 17:58:23.304221
98.62,100.00,567,2022-08-02 17:58:24.299278
98.74,100.00,567,2022-08-02 17:58:25.299335
98.87,100.00,567,2022-08-02 17:58:26.304393
99.07,100.00,567,2022-08-02 17:58:27.299450
99.21,100.00,567,2022-08-02 17:58:28.305507
99.21,100.00,567,2022-08-02 17:58:29.303564
99.42,100.00,567,2022-08-02 17:58:30.303622
99.66,100.00,570,2022-08-02 17:58:31.303679
99.89,100.00,570,2022-08-02 17:58:32.313737
100.29,100.00,570,2022-08-02 17:58:33.303793
100.55,100.00,570,2022-08-02 17:58:34.298850
100.62,100.00,570,2022-08-02 17:58:35.308908
100.68,100.00,570,2022-08-02 17:58:36.313965
100.71,100.00,570,2022-08-02 17:58:37.304022
100.74,100.00,570,2022-08-02 17:58:38.299079
100.74,100.00,570,2022-08-02 17:58:39.311137
100.82,100.00,570,2022-08-02 17:58:40.299193
101.06,100.00,573,2022-08-02 17:58:41.299251
101.16,100.00,573,2022-08-02 17:58:42.303308
101.25,100.00,573,2022-08-02 17:58:43.298365
101.27,100.00,573,2022-08-02 17:58:44.303422
101.27,100.00,573,2022-08-02 17:58:45.313480
101.33,100.00,573,2022-08-02 17:58:46.298536
101.33,100.00,573,2022-08-02 17:58:47.303594
101.36,100.00,573,2022-08-02 17:58:48.303651
101.46,100.00,573,2022-08-02 17:58:49.308709
101.43,100.00,573,2022-08-02 17:58:50.308766
101.44,100.00,573,2022-08-02 17:58:51.303823
101.48,100.00,573,2022-08-02 17:58:52.313881
101.50,100.00,573,2022-08-02 17:58:53.303937
101.53,100.00,573,2022-08-02 17:58:54.298994
101.53,100.00,576,2022-08-02 17:58:55.308052
101.53,100.00,576,2022-08-02 17:58:56.298108
101.48,100.00,576,2022-08-02 17:58:57.304166
101.39,100.00,576,2022-08-02 17:58:58.309223
101.01,100.00,573,2022-08-02 17:58:59.303280
100.76,100.00,573,2022-08-02 17:59:00.298337
100.49,100.00,573,2022-08-02 17:59:01.313395
100.28,100.00,573,2022-08-02 17:59:02.300452
100.14,100.00,573,2022-08-02 17:59:03.308509
100.07,100.00,573,2022-08-02 17:59:04.303566
100.11,100.00,573,2022-08-02 17:59:05.298623
100.07,100.00,573,2022-08-02 17:59:06.303681
100.02,100.00,573,2022-08-02 17:59:07.298738
99.94,100.00,573,2022-08-02 17:59:08.303795
99.87,100.00,573,2022-08-02 17:59:09.313853
99.85,100.00,573,2022-08-02 17:59:10.298909
99.85,100.00,573,2022-08-02 17:59:11.297966
99.78,100.00,573,2022-08-02 17:59:12.303024
