,data,RSSI_0,RSSI_1,PDRI_0,PDRI_1,erro,st_lv1
79,2022-11-09 13:52:36,-59.0,-59.0,97.05882352941177,95.65217391304348,0.1599999999999966,128
80,2022-11-09 13:52:37,-59.0,-59.0,97.05882352941177,95.65217391304348,0.1599999999999966,128
81,2022-11-09 13:52:38,-59.0,-59.0,97.05882352941177,95.65217391304348,0.1700000000000017,128
82,2022-11-09 13:52:39,-59.0,-59.0,97.05882352941177,95.65217391304348,0.1700000000000017,128
83,2022-11-09 13:52:40,-59.0,-59.0,97.05882352941177,95.65217391304348,0.29999999999999716,128
84,2022-11-09 13:52:41,-59.0,-59.0,97.05882352941177,95.65217391304348,0.4899999999999949,128
85,2022-11-09 13:52:42,-59.0,-59.0,97.05882352941177,95.65217391304348,0.4899999999999949,128
86,2022-11-09 13:52:43,-59.0,-59.0,97.05882352941177,95.65217391304348,0.6500000000000057,128
87,2022-11-09 13:52:44,-59.0,-59.0,97.05882352941177,95.65217391304348,0.6500000000000057,128
88,2022-11-09 13:52:45,-59.0,-59.0,97.05882352941177,95.65217391304348,0.519999999999996,128
89,2022-11-09 13:52:46,-59.0,-59.0,97.05882352941177,95.65217391304348,0.3299999999999983,128
90,2022-11-09 13:52:47,-59.0,-59.0,97.05882352941177,95.65217391304348,0.12000000000000455,128
91,2022-11-09 13:52:48,-59.0,-59.0,97.05882352941177,95.65217391304348,0.12000000000000455,128
92,2022-11-09 13:52:49,-59.0,-59.0,97.05882352941177,95.65217391304348,0.29999999999999716,128
93,2022-11-09 13:52:50,-59.0,-59.0,97.05882352941177,95.65217391304348,0.5499999999999972,128
94,2022-11-09 13:52:51,-59.0,-59.0,97.05882352941177,95.65217391304348,0.7099999999999937,128
95,2022-11-09 13:52:52,-59.0,-59.0,97.05882352941177,95.65217391304348,0.7999999999999973,128
96,2022-11-09 13:52:53,-59.0,-59.0,97.05882352941177,95.65217391304348,0.8100000000000022,128
97,2022-11-09 13:52:54,-59.0,-59.0,97.05882352941177,95.65217391304348,0.8199999999999932,128
98,2022-11-09 13:52:55,-59.0,-59.0,97.05882352941177,95.65217391304348,0.8599999999999994,128
99,2022-11-09 13:52:56,-59.0,-59.0,97.05882352941177,95.65217391304348,0.8599999999999994,128
100,2022-11-09 13:52:57,-59.0,-59.0,97.05882352941177,95.65217391304348,0.8900000000000006,128
101,2022-11-09 13:52:58,-59.0,-59.0,97.05882352941177,95.65217391304348,0.8900000000000006,128
102,2022-11-09 13:52:59,-59.0,-59.0,97.05882352941177,95.65217391304348,0.8299999999999983,128
103,2022-11-09 13:53:00,-59.0,-59.0,97.05882352941177,95.65217391304348,0.8299999999999983,128
104,2022-11-09 13:53:01,-59.0,-59.0,97.05882352941177,95.65217391304348,0.6700000000000017,128
105,2022-11-09 13:53:02,-59.0,-59.0,97.05882352941177,95.65217391304348,0.6700000000000017,128
106,2022-11-09 13:53:03,-59.0,-59.0,97.05882352941177,95.65217391304348,0.39000000000000057,128
107,2022-11-09 13:53:04,-59.0,-59.0,97.05882352941177,95.65217391304348,0.39000000000000057,128
108,2022-11-09 13:53:05,-59.0,-59.0,97.05882352941177,95.65217391304348,0.09000000000000341,128
109,2022-11-09 13:53:06,-59.0,-59.0,97.05882352941177,95.65217391304348,0.09000000000000341,128
110,2022-11-09 13:53:07,-59.0,-59.0,97.05882352941177,95.65217391304348,0.18999999999999773,128
111,2022-11-09 13:53:08,-59.0,-59.0,97.05882352941177,95.65217391304348,0.18999999999999773,128
112,2022-11-09 13:53:09,-59.0,-59.0,97.05882352941177,95.65217391304348,0.4099999999999966,128
113,2022-11-09 13:53:10,-59.0,-59.0,97.05882352941177,95.65217391304348,0.4099999999999966,128
114,2022-11-09 13:53:11,-59.0,-59.0,97.05882352941177,95.65217391304348,0.5499999999999972,128
115,2022-11-09 13:53:12,-59.0,-59.0,97.05882352941177,95.65217391304348,0.5499999999999972,128
116,2022-11-09 13:53:13,-59.0,-59.0,97.05882352941177,95.65217391304348,0.8199999999999932,128
117,2022-11-09 13:53:14,-59.0,-59.0,97.05882352941177,95.65217391304348,0.8199999999999932,128
118,2022-11-09 13:53:15,-59.0,-59.0,97.05882352941177,95.65217391304348,1.0699999999999932,128
119,2022-11-09 13:53:16,-59.0,-59.0,97.05882352941177,95.65217391304348,1.0699999999999932,128
120,2022-11-09 13:53:17,-59.0,-59.0,97.05882352941177,95.65217391304348,1.0799999999999983,128
121,2022-11-09 13:53:18,-59.0,-59.0,97.05882352941177,95.65217391304348,1.0799999999999983,128
122,2022-11-09 13:53:19,-59.0,-59.0,97.05882352941177,95.65217391304348,0.8299999999999983,128
123,2022-11-09 13:53:20,-59.0,-59.0,97.05882352941177,95.65217391304348,0.8299999999999983,128
124,2022-11-09 13:53:21,-59.0,-59.0,97.05882352941177,95.65217391304348,0.6099999999999994,128
125,2022-11-09 13:53:22,-59.0,-59.0,97.05882352941177,95.65217391304348,0.4200000000000017,128
126,2022-11-09 13:53:23,-59.0,-59.0,97.05882352941177,95.65217391304348,0.04000000000000625,128
127,2022-11-09 13:53:24,-59.0,-59.0,97.05882352941177,95.65217391304348,0.04000000000000625,128
128,2022-11-09 13:53:25,-59.0,-59.0,97.05882352941177,95.65217391304348,0.269999999999996,128
129,2022-11-09 13:53:26,-59.0,-59.0,97.05882352941177,95.65217391304348,0.269999999999996,128
130,2022-11-09 13:53:27,-59.0,-59.0,97.05882352941177,95.65217391304348,0.5999999999999943,128
131,2022-11-09 13:53:28,-59.0,-59.0,97.05882352941177,95.65217391304348,0.5999999999999943,128
132,2022-11-09 13:53:29,-59.0,-59.0,97.05882352941177,95.65217391304348,0.6200000000000045,128
133,2022-11-09 13:53:30,-59.0,-59.0,97.05882352941177,95.65217391304348,0.45000000000000284,128
134,2022-11-09 13:53:31,-59.0,-59.0,97.05882352941177,95.65217391304348,0.060000000000002274,128
135,2022-11-09 13:53:32,-59.0,-59.0,97.05882352941177,95.65217391304348,0.060000000000002274,128
136,2022-11-09 13:53:33,-59.0,-59.0,97.05882352941177,95.65217391304348,0.5600000000000023,128
137,2022-11-09 13:53:34,-59.0,-59.0,97.05882352941177,95.65217391304348,0.5600000000000023,128
138,2022-11-09 13:53:35,-59.0,-59.0,97.05882352941177,95.65217391304348,1.0600000000000023,128
139,2022-11-09 13:53:36,-59.0,-59.0,85.71428571428571,98.58156028368793,1.0600000000000023,128
140,2022-11-09 13:53:37,-59.0,-59.0,85.71428571428571,98.58156028368793,1.2000000000000028,128
141,2022-11-09 13:53:38,-59.0,-59.0,85.71428571428571,98.58156028368793,1.2000000000000028,128
142,2022-11-09 13:53:39,-59.0,-59.0,85.71428571428571,98.58156028368793,1.1700000000000017,128
143,2022-11-09 13:53:40,-59.0,-59.0,85.71428571428571,98.58156028368793,1.1299999999999955,128
144,2022-11-09 13:53:41,-59.0,-59.0,85.71428571428571,98.58156028368793,0.980000000000004,128
145,2022-11-09 13:53:42,-59.0,-59.0,85.71428571428571,98.58156028368793,0.980000000000004,128
146,2022-11-09 13:53:43,-59.0,-59.0,85.71428571428571,98.58156028368793,0.9000000000000057,128
147,2022-11-09 13:53:44,-59.0,-59.0,85.71428571428571,98.58156028368793,0.7900000000000064,128
148,2022-11-09 13:53:45,-59.0,-59.0,85.71428571428571,98.58156028368793,0.5999999999999943,128
149,2022-11-09 13:53:46,-59.0,-59.0,85.71428571428571,98.58156028368793,0.37000000000000455,128
150,2022-11-09 13:53:47,-59.0,-59.0,85.71428571428571,98.58156028368793,0.010000000000005116,128
151,2022-11-09 13:53:48,-59.0,-59.0,85.71428571428571,98.58156028368793,0.010000000000005116,128
152,2022-11-09 13:53:49,-59.0,-59.0,85.71428571428571,98.58156028368793,0.4300000000000069,128
153,2022-11-09 13:53:50,-59.0,-59.0,85.71428571428571,98.58156028368793,0.4300000000000069,128
154,2022-11-09 13:53:51,-59.0,-59.0,85.71428571428571,98.58156028368793,0.7900000000000064,128
155,2022-11-09 13:53:52,-59.0,-59.0,85.71428571428571,98.58156028368793,0.7900000000000064,128
156,2022-11-09 13:53:53,-59.0,-59.0,85.71428571428571,98.58156028368793,0.950000000000003,128
